Date,From,Subject,Year,Month
2025-12-25 16:46:18+00:00,"""Pocket Option"" <noreply@pocketoption.com>",Welcome to Pocket Option!,2025,12
2025-03-17 06:47:25+00:00,"""The Miro Team"" <your@product.miro.com>",Sign in to Miro,2025,3
2025-12-31 14:45:27+00:00,Internshala <student@internshala.com>,=?UTF-8?Q?Nonex=20Solution=20is=20hiring=20Research=20=E2=80=93=20Data?= =?UTF-8?Q?=20Collection=20intern=20and=20your=20profile=20matches?=,2025,12
2024-04-24 04:58:49+00:00,"""Shibia Malar (Classroom)"" <no-reply@classroom.google.com>","New assignment: ""class notes (24.04.2024)""",2024,4
2025-04-06 00:13:14+00:00,"""Simplilearn"" <updates@simplilearnmailer.com>","=?utf-8?B?TmV4dCBUaW1lIFRoZXkgU2F5IOKAmEltcHJlc3NpdmXigJksIFRo?=
	=?utf-8?B?ZXkgTWVhbiBZb3U=?=",2025,4
2025-03-22 15:12:23+00:00,"""Kuku Courses"" <news@kukucourses.com>","=?UTF-8?B?QUtTSEFZQSBCIFMgTmV3IEZyZWVl?=
 =?UTF-8?B?IENvdXJzZSBXYXRjaCBpdCDwn46l8J+klg==?=",2025,3
2024-10-24 09:57:01+00:00,032 M muthulakshmi Cse <csemmuthulakshmi@gmail.com>,,2024,10
2025-03-13 08:05:23+00:00,"""Simplilearn"" <updates@simplilearnmailer.com>","=?utf-8?B?8J+SpSBIb2xpIERoYW1ha2EhIExlYXJuICYgR3JvdyB3aXRoIDIw?=
	=?utf-8?B?JSBPZmYgb24gRnVsbCBzdGFjayBEZXZlbG9wZXLimqE=?=",2025,3
2025-12-02 03:00:13+00:00,support@hackerearth.com,Registration confirmation for Agent.ai Challenge,2025,12
2023-11-28 12:38:57+00:00,Akshaya <aksh31036@gmail.com>,Unsubscribe,2023,11
2024-04-23 06:25:51+00:00,=?UTF-8?B?VGVzdGJvb2s=?= <noreply@mailer.testbook.com>,=?UTF-8?B?RnJlZSBQcmVwYXJhdGlvbiBNYXRlcmlhbCBpbnNpZGUg8J+TnQ==?=,2024,4
2025-11-26 11:12:59+00:00,OPERATIONS SKILL INTERN <operation@skillintern.in>,=?UTF-8?Q?=F0=9F=93=A2_Class_Alert=3A_FSWD_Class_at_6=3A00pm?=,2025,11
2025-05-05 05:35:55+00:00,004 Akshaya B S <aksh31036@gmail.com>,,2025,5
2025-10-28 06:07:19+00:00,"""Simplilearn"" <updates@simplilearnmailer.com>",Cybersecurity Skills: Ethical Hacking + Cloud Security | Advanced Executive Program in Cybersecurity IIIT Bangalore,2025,10
2025-12-21 16:23:33+00:00,Team Unstop <noreply@dare2compete.news>,=?utf-8?q?Cheers_Akshaya=2C_you=E2=80=99ve_unlocked_this!?=,2025,12
2025-12-06 07:20:32+00:00,Internship Studio <contact@internshipstudio.com>,Confirmation of iCAT Exam Submission,2025,12
2025-12-06 07:20:32+00:00,Internship Studio <contact@internshipstudio.com>,Confirmation of iCAT Exam Submission,2025,12
2026-01-01 09:25:24+00:00,Team Unstop <noreply@dare2compete.news>,=?utf-8?q?Deadline_Extended_=7C_Nation_Building_Case_Study_Competition_2026?=,2026,1
2023-11-29 07:52:40+00:00,WPS Office <noreply_intl@wps.com>,Welcome to join WPS Office,2023,11
2024-09-03 15:11:24+00:00,Google Forms <forms-receipts-noreply@google.com>,NSS TROOPS-24-25,2024,9
2025-06-12 15:19:33+00:00,"""Simplilearn"" <updates@simplilearnmailer.com>","=?utf-8?B?WW91ciBOZXh0IFNraWxsIGlzIEp1c3QgYSBDbGljayBBd2F5IA==?=
	=?utf-8?B?8J+Rhw==?=",2025,6
2025-12-22 08:16:28+00:00,"""WordPress.com"" <hello@wordpress.com>",=?UTF-8?B?R2V0IGl0IGJlZm9yZSAyMDI2OiBXb3JkUHJlc3MuY29tIGZvciDigrkxMjgvbW9udGg=?=,2025,12
2026-01-04 10:40:26+00:00,FlutterFlow <noreply@flutterflow.io>,=?utf-8?Q?Manage=20Your=20App=27s=20State=20=F0=9F=93=B1?=,2026,1
2025-03-21 14:46:17+00:00,"""Simplilearn"" <updates@simplilearnmailer.com>","=?utf-8?B?UmlkZSB0aGUgV2F2ZSBvZiBDaGFuZ2Ug8J+MiiBEaXZlIGludG8g?=
	=?utf-8?B?VXBza2lsbGluZyBUb2RheQ==?=",2025,3
2025-12-17 13:30:47+00:00,SKILL INTERN | INSPIRE AI <noreply@nrichlearning.com>,=?UTF-8?Q?=F0=9F=97=93_Class_Scheduled_Alert!_?=,2025,12
2026-01-07 13:14:13+00:00,NPTEL <onlinecourses@nptel.iitm.ac.in>,"=?UTF-8?Q?NPTEL_Newsletter=3A_Join_IIT_Madras=27_Executive_Program?=
	=?UTF-8?Q?_on_Battery_Pack_Design_and_Development_=E2=80=93_Enroll_Now_for_S?=
	=?UTF-8?Q?pecial_Discounted_Fees=21?=",2026,1
2026-01-02 06:01:37+00:00,=?UTF-8?B?aVN0dWRpbw==?= <contact@alert.internshipstudio.com>,=?UTF-8?B?TW92aW5nIGludG8gV2VlayA0?=,2026,1
2024-01-03 06:46:30+00:00,"""Muthupriya S (Classroom)"" <no-reply@classroom.google.com>","=?UTF-8?Q?New_announcement=3A_=22A_sample_report_on_=28events=29_an=E2=80=A6?=
	=?UTF-8?Q?=22?=",2024,1
2025-07-18 11:41:32+00:00,"""Simplilearn"" <updates@simplilearnmailer.com>",Too many AI resources? Start with a 6 Week Plan.,2025,7
2023-10-26 12:31:43+00:00,Google Play <googleplay-noreply@google.com>,Annual reminder about Google Play terms and policies,2023,10
2025-05-24 08:11:43+00:00,"""Leonardo.Ai"" <hello@m.leonardo.ai>","Video: Nailing Style, Camera Control & Output",2025,5
2026-01-02 10:39:25+00:00,FlutterFlow <noreply@flutterflow.io>,=?utf-8?Q?Connect=20Your=20App=20to=20Data=20=F0=9F=93=8A?=,2026,1
2025-04-19 04:51:31+00:00,"""Simplilearn"" <updates@simplilearnmailer.com>",Master Data Science - Get 20% Discount with LEAP20SL,2025,4
2025-09-05 06:05:06+00:00,Codecademy <learn@itr.mail.codecademy.com>,Lesson complete!,2025,9
2025-12-22 17:43:49+00:00,madhumitha@corizo.pro,"=?UTF-8?Q?Invitation_for_IBM_=26_IIT_Bombay_=E2=80=93_Powered_Industri?=
	=?UTF-8?Q?al_Training_Internship?=",2025,12
2023-11-15 06:44:46+00:00,"""Muthupriya S (Classroom)"" <no-reply@classroom.google.com>","=?UTF-8?Q?New_announcement=3A_=22A_PPT_on_=27Adjectives=27_and_an_exer?=
	=?UTF-8?Q?cise=E2=80=A6=22?=",2023,11
2023-11-01 05:04:05+00:00,"""Muthupriya S (Classroom)"" <no-reply@classroom.google.com>","New announcement: ""Writing Instructions""",2023,11
2025-12-23 09:52:16+00:00,noreply@tnedu.in,Portal: Account details has been Reviewed,2025,12
2023-10-05 13:12:17+00:00,The Google Account Team <no-reply@accounts.google.com>,"=?UTF-8?Q?=E2=9C=85_Akshaya=2C_finish_setting_up_your_Xiaomi_Redmi_8_d?=
	=?UTF-8?Q?evice_with_the_latest_Google_apps?=",2023,10
2025-12-16 13:30:42+00:00,SKILL INTERN | INSPIRE AI <noreply@nrichlearning.com>,=?UTF-8?Q?=F0=9F=97=93_Class_Scheduled_Alert!_?=,2025,12
2025-12-16 13:16:00+00:00,SKILL INTERN | INSPIRE AI <noreply@nrichlearning.com>,=?UTF-8?Q?=F0=9F=97=93_Class_Scheduled_Alert!_?=,2025,12
2025-01-29 16:38:21+00:00,"""Simplilearn Webinars "" <updates@simplilearnmailer.com>",Grow in Your Current Role: Learn How With this Webinar,2025,1
2025-11-27 06:11:24+00:00,"""Simplilearn"" <updates@simplilearnmailer.com>",Master AI-Powered Cybersecurity Tools | IIIT Bangalore: Advanced Executive Program,2025,11
2023-12-26 05:59:58+00:00,"""Muthupriya S (Classroom)"" <no-reply@classroom.google.com>",=?UTF-8?Q?New_announcement=3A_=22Exercise_on_=27Cause_and_Effect=E2=80=A6=22?=,2023,12
2024-04-21 07:30:52+00:00,Google <no-reply@accounts.google.com>,Verify your Google Account contact email address,2024,4
2025-12-28 08:24:27+00:00,Unstop Events <updates@unstop.events>,"Reminder: Attempt the Assessment and Win Cash Prizes! | SAKSHAM
 CreditWise Challenge",2025,12
2025-12-31 10:38:21+00:00,FlutterFlow <noreply@flutterflow.io>,=?utf-8?Q?=F0=9F=92=A1=20Build=20Your=20First=20FlutterFlow=20Page?=,2025,12
2025-02-12 20:24:54+00:00,"""Microsoft Learn"" <Learn@mails.microsoft.com>",Start a new module on Microsoft Learn,2025,2
2025-05-08 13:28:24+00:00,"""Simplilearn"" <updates@simplilearnmailer.com>",=?utf-8?B?TmV3IENvdXJzZSwgTmV3IFlvdSDwn5GH?=,2025,5
2026-01-02 14:39:02+00:00,Internshala <student@internshala.com>,=?UTF-8?Q?Top=20internships=20of=20the=20week=20matching=20your=20profil?= =?UTF-8?Q?e?=,2026,1
2026-01-06 10:42:31+00:00,FlutterFlow <noreply@flutterflow.io>,=?utf-8?Q?Customize=20&=20Optimize=20Your=20App=20=E2=9A=99=EF=B8=8F?=,2026,1
2025-02-10 13:14:13+00:00,"""Kuku Courses"" <news@kukucourses.in>","AKSHAYA B S, Earn Moneyy on Udemy with ChatGPT",2025,2
2025-12-29 13:46:10+00:00,Pocket Option <noreply@pocketoption.com>,=?utf-8?Q?Rating_of_TOP_traders_for_the_past_week?=,2025,12
2025-05-19 13:41:18+00:00,"""Simplilearn Webinars "" <updates@simplilearnmailer.com>",Prepare for AI-Driven Job Roles With Our Live Webinar,2025,5
2025-03-07 12:51:25+00:00,"""Simplilearn Webinars "" <updates@simplilearnmailer.com>",Invitation Inside: How AI is Changing Data Roles,2025,3
2025-12-02 20:06:54+00:00,Codecademy <learn@itr.mail.codecademy.com>,60% off ends tomorrow,2025,12
